Time	Charge	Current	CapacitorEnergy	InductorEnergy	TotalEnergy	DissipatedPower
1.06268817978664	-0.000984572283082364	-0.125601145790018	0.000484691290307009	0.000788782391188272	0.00127347368149528	0.157756478237654
1.06359577892416	-0.00105728703807824	-0.0335629271546126	0.000558927940444131	5.63235039592915e-05	0.000615251444403423	0.0112647007918583
1.06450337806169	-0.00104464949184375	0.0611758795140299	0.000545646280404698	0.000187124411715755	0.000732770692120452	0.037424882343151
1.06541097719921	-0.000947672772058507	0.15106354919415	0.000449041841450528	0.00114100979475667	0.0015900516362072	0.228201958951334
1.06632590492521	-0.000772264887072131	0.229299644823736	0.000298196527902266	0.00262891635581458	0.00292711288371685	0.525783271162916
1.06724083265121	-0.000533745147201702	0.288670514477222	0.000142441941080683	0.0041665332964272	0.00430897523750788	0.833306659285439
1.06815576037721	-0.000251546629782603	0.324358651555662	3.1637853477493e-05	0.00526042674195037	0.00529206459542786	1.05208534839007
1.06907068810321	5.15457300641786e-05	0.33347589057655	1.32848114392458e-06	0.00556030847979114	0.00556163696093507	1.11206169595823
1.06998561582921	0.000350538807735601	0.31517741613132	6.14387278643483e-05	0.00496684018196076	0.0050282789098251	0.993368036392151
1.07090054355521	0.000620516239424263	0.271069639149263	0.000192520201694615	0.00367393746342559	0.00386645766512021	0.734787492685118
1.07181547128121	0.000839513488159059	0.204732908368934	0.000352391448400496	0.00209577818846011	0.00244816963686061	0.419155637692022
1.0727303990072	0.000989858217363033	0.121540464364675	0.000489909645240561	0.000738604223899042	0.0012285138691396	0.147720844779808
1.07368240082814	0.00105982778850413	0.0244578628885966	0.000561617470642781	2.99093528538695e-05	0.00059152682349665	0.00598187057077391
1.07463440264907	0.00103576789693161	-0.0746838234735394	0.000536407568157061	0.00027888367443134	0.000815291242588401	0.055776734886268
1.07558640447	0.000919828905648125	-0.16718603955187	0.000423042607832913	0.00139755859105197	0.00182060119888488	0.279511718210393
1.07653840629093	0.000722138564749616	-0.244953052721717	0.000260742053349318	0.00300009990188441	0.00326084195523372	0.600019980376881
1.07743686973987	0.00047617952047858	-0.298456693913323	0.000113373467861605	0.00445381990708355	0.00456719337494516	0.89076398141671
1.0783353331888	0.00019280825143323	-0.328319957215397	1.85875109103699e-05	0.005389699715296	0.00540828722620637	1.0779399430592
1.07923379663773	-0.00010571269299809	-0.332205234698888	5.58758673045426e-06	0.00551801589806715	0.00552360348479761	1.10360317961343
1.08013226008666	-0.000396123633477402	-0.309810521396861	7.84569664996697e-05	0.00479912795840975	0.00487758492490942	0.95982559168195
1.0810307235356	-0.000655234386680465	-0.262847929976387	0.000214666050744262	0.00345445171464359	0.00366911776538785	0.690890342928718
1.08192918698453	-0.000862311421189526	-0.195150226297517	0.00037179049355695	0.0019041805411986	0.00227597103475555	0.380836108239721
1.08282765043346	-0.00100111005143646	-0.112019375974554	0.000501110667543554	0.000627417029686429	0.00112852769722998	0.125483405937286
1.0837261138824	-0.0010608227430161	-0.0199523960485747	0.000562672446050102	1.9904905403959e-05	0.000582577351454061	0.00398098108079181
1.08475606083366	-0.00102570803698492	0.0871299104824604	0.000526038488567726	0.000379581065034078	0.000905619553601804	0.0759162130068155
1.08578600778493	-0.00088441159450431	0.185024680486023	0.000391091934246828	0.00171170661944774	0.00210279855369457	0.342341323889549
1.08681595473619	-0.000651502427505302	0.263710312634203	0.00021222770652265	0.00347715644948146	0.00368938415600411	0.695431289896292
1.08784590168745	-0.000350679908011792	0.315158770696301	6.14881989415793e-05	0.00496625253734017	0.00502774073628175	0.993250507468034
